DATE,PROD ID,CPH L1,CPH L2,CPH L3,CPH L4,PROD NAME,REGULAR PRICE,DISCOUNTED PRICE,DISCOUNT RATE
2025/06/15,MW1L3KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 MDN/10C GPU/16GB/256GB-KOR,1890000.0,1795500.0,0.05
2025/06/15,MXPY3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB PURP-KOR,1149000.0,1114530.0,0.03
2025/06/15,MW1M3KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 MDN/10C GPU/16GB/512GB-KOR,2190000.0,2080500.0,0.05
2025/06/15,MVW53KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SP BLK-KOR,2799000.0,2599000.0,0.0715
2025/06/15,MCQ24KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 1TB STL-KOR,1999000.0,1939030.0,0.03
2025/06/15,MCAQ4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB STL-KOR,1699000.0,1631040.0,0.04
2025/06/15,MD7Q4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB BLU-KOR,1229000.0,1229000.0,0.0
2025/06/15,MU0Y3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLACK 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/15,MY2J3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS TL 512GB-KOR,1800000.0,1746000.0,0.03
2025/06/15,MXEG3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 ST AL ST SB ML GPS-KOR,329000.0,282940.0,0.14
2025/06/15,MX5R3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 NT TI NT TML M-KOR,1299000.0,1299000.0,0.0
2025/06/15,MWYW3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI SL ML ML CEL-KOR,1139000.0,1139000.0,0.0
2025/06/15,MXEV3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 ST AL ST SB ML GPS-KOR,369000.0,317340.0,0.14
2025/06/15,MD2Q4KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" GRN/10CCPU/10CGPU/24GB/512-KOR",2890000.0,2601000.0,0.1
2025/06/15,MW2V3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SB/10C/10C GPU/16GB/1TB-KOR,2690000.0,2690000.0,0.0
2025/06/15,MC6V4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 SKY/10C GPU/24GB/512GB-KOR,2190000.0,2058600.0,0.06
2025/06/15,MCG34KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB PUR-KOR,1349000.0,1295040.0,0.04
2025/06/15,MXPP3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB BLUE-KOR,999000.0,969030.0,0.03
2025/06/15,MYH13KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 512GB BLUE-KOR,1199000.0,1115070.0,0.07
2025/06/15,MCFW4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB BLU-KOR,1199000.0,1151040.0,0.04
2025/06/15,MCAA4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 512GB STL-KOR,1399000.0,1343040.0,0.04
2025/06/15,MPW43KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/15,MU1P3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/15,MRJ53KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 GD SS CL SB SM CEL-KOR,999000.0,934420.0,0.0646
2025/06/15,MX4R3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP M-KOR,1149000.0,1045590.0,0.09
2025/06/15,MWWM3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL DN SB ML GPS-KOR,639000.0,575100.0,0.1
2025/06/15,MWUY3KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" GRN/10CCPU/10CGPU/16GB/256-KOR",2290000.0,2048500.0,0.1055
2025/06/15,MYNL3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO NATURAL 256GB-KOR,1700000.0,1630000.0,0.0412
2025/06/15,MYNF3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 128GB-KOR,1550000.0,1488000.0,0.04
2025/06/15,MC654KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 SLV/10C GPU/24GB/512GB-KOR,2190000.0,2058600.0,0.06
2025/06/15,MWRQ3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SILVER NT-KOR,2949000.0,2949000.0,0.0
2025/06/15,MWT23KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SILVER NT-KOR,4049000.0,3849000.0,0.0494
2025/06/15,MVX53KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 512GB SILVER-KOR,2399000.0,2199000.0,0.0834
2025/06/15,MCJH4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB PUR-KOR,2249000.0,2249000.0,0.0
2025/06/15,MCAH4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB SPG-KOR,1699000.0,1631040.0,0.04
2025/06/15,MCA64KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB PUR-KOR,1099000.0,1055040.0,0.04
2025/06/15,MPVX3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/15,MU1F3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/15,MXWN3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS BLK 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/15,MXK73KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID NUM KEY WH-KOR,249000.0,236550.0,0.05
2025/06/15,MXCK3KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID-KOR,199000.0,189050.0,0.05
2025/06/15,MWR03KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 11 WHITE-KOR,449000.0,413080.0,0.08
2025/06/15,MWW43KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) MIDNIGHT-KOR,769000.0,677580.0,0.1189
2025/06/15,MWW73KH/A,AirPods,AirPods Max,AirPods Max,AirPods Max,AIRPODS MAX (USB-C) ORANGE-KOR,769000.0,676720.0,0.12
2025/06/15,MYEU3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/15,MXP93KH/A,AirPods,AirPods Non Pro,AirPods (4th Gen),AirPods (4th Gen) ANC,AIRPODS 4 (ANC) A3055 A3056 A3059-KOR,269000.0,234030.0,0.13
2025/06/15,MRJ23KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 SI SS SB SB SM CEL-KOR,999000.0,934420.0,0.0646
2025/06/15,MX003KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI GD ML ML CEL-KOR,1139000.0,1139000.0,0.0
2025/06/15,MWYX3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 GD TI ST SB SM CEL-KOR,1069000.0,1069000.0,0.0
2025/06/15,MWYD3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI BK SB SM CEL-KOR,1069000.0,1069000.0,0.0
2025/06/15,MWYE3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI BK SB ML CEL-KOR,1069000.0,1069000.0,0.0
2025/06/15,MXGP3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 SI AL DN SB SM CEL-KOR,439000.0,369000.0,0.1595
2025/06/15,MX073KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 GD TI ST SB ML CEL-KOR,999000.0,999000.0,0.0
2025/06/15,MWWD3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 SI AL BC SL GPS-KOR,599000.0,599000.0,0.0
2025/06/15,MXGL3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 MI AL MI SB SM CEL-KOR,439000.0,369000.0,0.1595
2025/06/15,MXEJ3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 MI AL MI SB SM GPS-KOR,369000.0,317340.0,0.14
2025/06/15,MXEK3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 MI AL MI SB ML GPS-KOR,369000.0,317340.0,0.14
2025/06/15,MU9D3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J773,MAC MINI/10C CPU/10C GPU/16GB/256GB-KOR,890000.0,845500.0,0.05
2025/06/15,MQRC3KH/A,Mac,iMac,iMac 21/24,iMac 24 J433,"IMAC 24"" BLU/8C CPU/8C GPU/8GB/256GB-KOR",1990000.0,1855350.0,0.0677
2025/06/15,MYX23KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 512GB-KOR,2200000.0,2111000.0,0.0405
2025/06/15,MRX53KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J514,MBP 14 SB/14C/30C GPU/36G/1T-KOR,4790000.0,4522130.0,0.0559
2025/06/15,MX303KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/32C GPU/36GB/1T-KOR,5190000.0,4930500.0,0.05
2025/06/15,MX2Y3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SB/14C/20C GPU/48GB/512G-KOR,4290000.0,4290000.0,0.0
2025/06/15,MX2K3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SB/14C/32C GPU/36GB/1T-KOR,4790000.0,4550500.0,0.05
2025/06/15,MX2F3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SL/14C/20C GPU/24GB/1T-KOR,3590000.0,3482300.0,0.03
2025/06/15,MCX14KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SL/10C/10C GPU/24GB/1TB-KOR,2990000.0,2900300.0,0.03
2025/06/15,MC7D4KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 SKY/10C GPU/24GB/512GB-KOR,2490000.0,2340600.0,0.06
2025/06/15,MW1H3KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 SLV/10C GPU/16GB/512GB-KOR,2190000.0,2080500.0,0.05
2025/06/15,MC6K4KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 STL/10C GPU/24GB/512GB-KOR,2490000.0,2340600.0,0.06
2025/06/15,MC7A4KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 SKY/10C GPU/16GB/256GB-KOR,1890000.0,1795500.0,0.05
2025/06/15,MC6J4KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 SLV/10C GPU/24GB/512GB-KOR,2490000.0,2340600.0,0.06
2025/06/15,MW1J3KH/A,Mac,MacBook Air,MacBook Air 15,MacBook Air J715,MBA 15 STL/10C GPU/16GB/256GB-KOR,1890000.0,1795500.0,0.05
2025/06/15,MC6C4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 MDN/10C GPU/24GB/512GB-KOR,2190000.0,2058600.0,0.06
2025/06/15,MC6U4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 SKY/10C GPU/16GB/512GB-KOR,1890000.0,1776600.0,0.06
2025/06/15,MW0X3KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 SLV/10C GPU/16GB/512GB-KOR,1890000.0,1776600.0,0.06
2025/06/15,MW133KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 MDN/10C GPU/16GB/512GB-KOR,1890000.0,1776600.0,0.06
2025/06/15,MW103KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 STL/10C GPU/16GB/512GB-KOR,1890000.0,1776600.0,0.06
2025/06/15,MWT13KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SP BLK NT-KOR,4049000.0,3849000.0,0.0494
2025/06/15,MWRG3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SILVER NT-KOR,3149000.0,2949000.0,0.0635
2025/06/15,MWRJ3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SILVER NT-KOR,3749000.0,3549000.0,0.0533
2025/06/15,MWRF3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SP BLK NT-KOR,3149000.0,2949000.0,0.0635
2025/06/15,MWRR3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SP BLK NT-KOR,3549000.0,3349000.0,0.0564
2025/06/15,MWR83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SP BLK NT-KOR,3249000.0,2865590.0,0.118
2025/06/15,MWRP3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SP BLK NT-KOR,2949000.0,2949000.0,0.0
2025/06/15,MVXX3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SILVER-KOR,3299000.0,3099000.0,0.0606
2025/06/15,MVY03KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SILVER-KOR,3899000.0,3699000.0,0.0513
2025/06/15,MVXR3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SP BLK-KOR,2399000.0,2297000.0,0.0425
2025/06/15,MVXT3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SILVER-KOR,2399000.0,2297000.0,0.0425
2025/06/15,MVX33KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 256GB SILVER-KOR,2099000.0,1899000.0,0.0953
2025/06/15,MVW83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SILVER-KOR,3399000.0,3002090.0,0.1168
2025/06/15,MVV83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 256GB SP BLK-KOR,1599000.0,1396820.0,0.1264
2025/06/15,MVW33KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 512GB SP BLK-KOR,2199000.0,2199000.0,0.0
2025/06/15,MVW13KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 256GB SP BLK-KOR,1899000.0,1699000.0,0.1053
2025/06/15,MVW43KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 512GB SILVER-KOR,2199000.0,2199000.0,0.0
2025/06/15,MVVF3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 1TB SILVER-KOR,2499000.0,1999200.0,0.2
2025/06/15,MVVG3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SP BLK-KOR,3099000.0,2479200.0,0.2
2025/06/15,MVV93KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 256GB SILVER-KOR,1599000.0,1396820.0,0.1264
2025/06/15,MYHF3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB PURP-KOR,1449000.0,1405530.0,0.03
2025/06/15,MYHD3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB BLUE-KOR,1449000.0,1405530.0,0.03
2025/06/15,MXPT3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB SPACE GRAY -KOR,1149000.0,1114530.0,0.03
2025/06/15,MYHC3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB SPACE GRAY-KOR,1449000.0,1405530.0,0.03
2025/06/15,MXPR3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB PURP-KOR,999000.0,969030.0,0.03
2025/06/15,MXNE3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB PURPLE-KOR,899000.0,836070.0,0.07
2025/06/15,MXPN3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB SPACE GRAY-KOR,999000.0,969030.0,0.03
2025/06/15,MXN93KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 128GB PURPLE-KOR,749000.0,696570.0,0.07
2025/06/15,MXN83KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 128GB STARLIGHT-KOR,749000.0,696570.0,0.07
2025/06/15,MCNX4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB STL-KOR,1699000.0,1631040.0,0.04
2025/06/15,MCNW4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB BLU-KOR,1699000.0,1631040.0,0.04
2025/06/15,MCJE4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB SPG-KOR,2249000.0,2249000.0,0.0
2025/06/15,MCNQ4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB STL-KOR,1399000.0,1343040.0,0.04
2025/06/15,MCNN4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB SPG-KOR,1399000.0,1343040.0,0.04
2025/06/15,MCJD4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB PUR-KOR,1949000.0,1890530.0,0.03
2025/06/15,MCNH4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB SPG-KOR,1249000.0,1199040.0,0.04
2025/06/15,MCJF4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB BLU-KOR,2249000.0,2249000.0,0.0
2025/06/15,MCJC4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB STL-KOR,1949000.0,1890530.0,0.03
2025/06/15,MCJ64KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB BLU-KOR,1649000.0,1583040.0,0.04
2025/06/15,MCJ94KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB SPG-KOR,1949000.0,1890530.0,0.03
2025/06/15,MCJ74KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB STL-KOR,1649000.0,1583040.0,0.04
2025/06/15,MCJ54KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB SPG-KOR,1649000.0,1583040.0,0.04
2025/06/15,MCG74KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 512GB PUR-KOR,1649000.0,1599530.0,0.03
2025/06/15,MCJ24KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB BLU-KOR,1499000.0,1439040.0,0.04
2025/06/15,MCJ14KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB SPG-KOR,1499000.0,1439040.0,0.04
2025/06/15,MCG24KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB STL-KOR,1349000.0,1295040.0,0.04
2025/06/15,MCFX4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB STL-KOR,1199000.0,1151040.0,0.04
2025/06/15,MCA44KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB STL-KOR,1099000.0,1055040.0,0.04
2025/06/15,MCFV4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB SPG-KOR,1199000.0,1151040.0,0.04
2025/06/15,MCA74KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 512GB SPG-KOR,1399000.0,1343040.0,0.04
2025/06/15,MC9X4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB BLU-KOR,949000.0,898870.0,0.0528
2025/06/15,MD7K4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB SLV-KOR,929000.0,929000.0,0.0
2025/06/15,MD7T4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB PNK-KOR,1229000.0,1229000.0,0.0
2025/06/15,MD7N4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB PNK-KOR,929000.0,929000.0,0.0
2025/06/15,MD7J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB PNK-KOR,779000.0,779000.0,0.0
2025/06/15,MD4H4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB BLU-KOR,678000.0,678000.0,0.0
2025/06/15,MD7H4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB YLW-KOR,779000.0,779000.0,0.0
2025/06/15,MD5A4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 512GB YLW-KOR,979000.0,979000.0,0.0
2025/06/15,MD4Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 512GB BLU-KOR,979000.0,979000.0,0.0
2025/06/15,MD4J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB YLW-KOR,678000.0,678000.0,0.0
2025/06/15,MD4E4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB PNK-KOR,529000.0,520390.0,0.0163
2025/06/15,MD4D4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB YLW-KOR,529000.0,520390.0,0.0163
2025/06/15,MD4A4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB BLU-KOR,529000.0,520390.0,0.0163
2025/06/15,MD3Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB SLV-KOR,529000.0,520390.0,0.0163
2025/06/15,MPUR3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 128GB-KOR,950000.0,950000.0,0.0
2025/06/15,MU1M3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/15,MU123KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 128GB-KOR,1250000.0,1147500.0,0.082
2025/06/15,MU1D3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/15,MU163KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/15,MTPH3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/15,MTP93KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/15,MTP43KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/15,MTPF3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 512GB-KOR,1540000.0,1540000.0,0.0
